name,domain,phone,address,city,state,zip,clia_number,certified_at,certificate_type,site_count,test_volume,classification_codes,segments,lab_type,cms_facility_type_code,cms_facility_type_name,russian_candidate
"HEART CENTER CARDIOLOGY PC, THE",,3343213700,121 N 20TH STREET STE 20B,OPELIKA,AL,36801,01D2166119,2025-11-19,Compliance,0,4200,,unspecified,POL,21,physician_office,False
PATHWAY HEALTHCARE- ALABAMA LLC,,2057905126,"2010 SOUTHPOINT CIRCLE, SUITE 200",HUNTSVILLE,AL,35801,01D2168968,2026-03-24,Compliance,0,156999,,unspecified,POL,21,physician_office,False
SOUTHEASTERN DERMATOLOGY GROUP PA,,8502524401,989 ELBA HWY,TROY,AL,36079,01D2170201,2026-01-06,Compliance,0,100,,unspecified,POL,21,physician_office,False
TRUE DERMATOLOGY,,2056242100,"450 A CENTURY PARK S, SUITE 200",VESTAVIA,AL,35226,01D2170270,2026-03-20,Compliance,0,500,,unspecified,POL,21,physician_office,False
SOUND DIAGNOSTICS LLC,,7196485438,1321 MAGNOLIA CLUB CT,AUBURN,AL,36830,01D2172770,2025-10-20,Compliance,0,9000,,unspecified,POL,22,other_practitioner,False
RENEW FAMILY DERMATOLOGY LLC,,2569791250,212 AIRPORT ROAD W,FORT PAYNE,AL,35968,01D2175645,2025-02-18,Compliance,0,910,,unspecified,POL,21,physician_office,False
ACRM,,2053070484,"2006 BROOKWOOD MEDICAL CENTER DRIVE, SUITE 302",BIRMINGHAM,AL,35209,01D2176055,2025-04-03,Compliance,0,9354,,unspecified,POL,21,physician_office,False
"SOUTHEASTERN DERMATOLOGY GROUP, PA",,8502524401,"44 HUGHES ROAD, SUITE 1100",MADISON,AL,35758,01D2180231,2025-01-09,Compliance,0,500,,unspecified,POL,21,physician_office,False
AUBURN PEDIATRIC AND ADULT MEDICINE,,3348878707,"560 DEVALL DRIVE, SUITE 201",AUBURN,AL,36830,01D2192197,2025-06-11,Compliance,0,2106,,unspecified,POL,21,physician_office,False
SMITH LAKE FAMILY CARE,,2058784800,6610 CURRY HIGHWAY,JASPER,AL,35503,01D2206672,2025-09-30,Compliance,0,10950,,unspecified,POL,21,physician_office,False
LABORATORY CORPORATION OF AMERICA HOLDINGS,,2055587197,"806 ST VINCENTS DRIVE, SUITE 500",BIRMINGHAM,AL,35205,01D2207396,2025-05-15,Compliance,0,120,,unspecified,POL,21,physician_office,False
HEALTH PARTNERS OF NEW SITE,,2563297100,12761 HWY 22 EAST,DAVISTON,AL,36256,01D2208239,2025-04-01,Compliance,0,4452,,unspecified,POL,21,physician_office,False
HUNTSVILLE MENS CLINIC,,2563680330,"250 CHATEAU DRIVE SW, SUITE 150",HUNTSVILLE,AL,35801,01D2208265,2025-04-08,Compliance,0,1200,,unspecified,POL,21,physician_office,False
"DERMATOPATHOLOGY ASSOCIATES, PLLC",,6019545652,"11 NORTH WATER STREET, SUITE 10290",MOBILE,AL,36602,01D2211295,2026-03-10,Compliance,0,1000,,unspecified,POL,21,physician_office,False
INNOVATIVE FERTILITY SPECIALISTS OF ALABAMA,,2055090700,"ONE INVERNESS CENTER PARKWAY, SUITE 210",BIRMINGHAM,AL,35242,01D2230568,2025-12-01,Compliance,0,8250,,unspecified,POL,21,physician_office,False
"MONTGOMERY MENS HEALTH, LLC",,3347465470,4780 WOODMERE BLVD,MONTGOMERY,AL,36106,01D2250361,2025-05-08,Compliance,0,300,,unspecified,POL,21,physician_office,False
"ALABAMA DERMATOLOGY AND SKIN SPECIALISTS, LLC",,2569253376,"2045 CECIL ASHBURN DR, SE SUITE 201",HUNTSVILLE,AL,35802,01D2250375,2025-03-27,Compliance,2,10000,,unspecified,POL,21,physician_office,False
"URGENT CARE OF FAIRHOPE, LLC",,2512786795,"8096 TWIN BEECH ROAD, SUITE 150",FAIRHOPE,AL,36532,01D2252486,2025-05-15,Compliance,0,6000,,unspecified,POL,21,physician_office,False
"ALABAMA CENTER FOR REPRODUCTIVE MEDICINE, PLLC",,2053070484,7209 COPPERFIELD DR,MONTGOMERY,AL,36117,01D2257031,2025-09-25,Compliance,0,500,,unspecified,POL,21,physician_office,False
LABORATORY CORPORATION OF AMERICA HOLDINGS,,2055019597,"2321 JOHN HAWKINS PARKWAY, ST 213",HOOVER,AL,35244,01D2267481,2025-08-20,Compliance,0,25,,unspecified,POL,21,physician_office,False
TOTAL SKIN AND BEAUTY DERM CENTER,,2059330987,931 SHARIT AVE STE #2,GARDENDALE,AL,35071,01D2267927,2025-06-26,Compliance,0,700,,unspecified,POL,21,physician_office,False
LONG LEAF PRIMARY CARE,,2562371624,171 TOWN CENTER DRIVE,ANNISTON,AL,36205,01D2268661,2025-06-09,Compliance,0,16100,,unspecified,POL,21,physician_office,False
"SOUTHEASTERN DERMATOLOGY GROUP, PA",,8502524401,102 JACKSON STREET,ENTERPRISE,AL,36330,01D2269866,2025-08-14,Compliance,0,200,,unspecified,POL,21,physician_office,False
ALABAMA ONCOLOGY,,2058034377,70 PLAZA DRIVE,PELL CITY,AL,35125,01D2270484,2025-08-19,Compliance,0,1000,,unspecified,POL,21,physician_office,False
SUMMIT PEDIATRIC CLINIC - PROVIDENCE,,2056370044,1200 PROVIDENCE PARK SUITE 100,BIRMINGHAM,AL,35243,01D2270601,2025-07-29,Compliance,0,215,,unspecified,POL,21,physician_office,False
"THE CENTER FOR COLON AND DIGESTIVE DISEASE, PC",,2565336488,119 LONGWOOD DRIVE SW,HUNTSVILLE,AL,35801,01D2271242,2025-09-03,Compliance,0,27720,,unspecified,POL,21,physician_office,False
LABORATORY CORPORATION OF AMERICA HOLDINGS,,2055109597,2321 JOHN HAWKINS PARKWAY,HOOVER,AL,35244,01D2271634,2025-07-23,Compliance,0,35280,,unspecified,POL,21,physician_office,False
MED 360 URGENT CARE NORTHPORT LLC,,2056323875,3250 MCFARLAND BLVD,NORTHPORT,AL,35476,01D2275483,2025-12-19,Compliance,0,2000,,unspecified,POL,21,physician_office,False
"REVIVE MEDICAL CENTER, LLC",,2054857822,1728 11TH AVE,HALEYVILLE,AL,35565,01D2277640,2025-11-04,Compliance,0,20000,,unspecified,POL,21,physician_office,False
ALABAMA DERMATOLOGY AND REJUVENATION CENTER,,2055924880,972 MONTCLAIR RD SUITE 100,BIRMINGHAM,AL,35213,01D2281690,2026-01-27,Compliance,0,800,,unspecified,POL,21,physician_office,False
MATTHEW K ABELE LAB AT PURE DERMATOLOGY,,2059396890,"5346 STADIUM TRACE PARKWAY, SUITE 101",HOOVER,AL,35244,01D2283015,2025-10-02,Compliance,0,600,,unspecified,POL,21,physician_office,False
SAVAGE DIAGNOSTICS,,2054512124,4428 CORINTH DRIVE,BIRMINGHAM,AL,35213,01D2307862,2025-05-06,Compliance,0,200,,unspecified,POL,21,physician_office,False
"LABORATORY CORPORATION OF AMERICA HOLDINGS, INC",,2055323427,402 S 1ST STREET,GADSDEN,AL,35901,01D2309229,2025-05-13,Compliance,1,23220,,unspecified,POL,21,physician_office,False
BENJAMIN RUSSELL CENTER FOR ADVANCED CARE,,2564146210,3520 HWY  280,ALEXANDER CITY,AL,35010,01D2309394,2025-08-27,Compliance,0,1000,,unspecified,POL,21,physician_office,False
"PARTNERS IN PEDIATRICS, LLC",,3342721799,688 COVERED BRIDGE PARKWAY,PRATTVILLE,AL,36066,01D2310094,2025-03-13,Compliance,0,51372,,unspecified,POL,21,physician_office,False
A FOREFRONT DERMATOLOGY PRACTICE,,2059972966,252 INVERNESS CENTER DRIVE,BIRMINGHAM,AL,35242,01D2310442,2025-08-20,Compliance,0,600,,unspecified,POL,21,physician_office,False
OBGYN ASSOCIATES OF MONTGOMERY PC,,3342799333,"495 TAYLOR ROAD, SUITE A",MONTGOMERY,AL,36117,01D2310477,2025-09-04,Compliance,0,74310,,unspecified,POL,21,physician_office,False
"LANE DERMATOLOGY, LLC",,3348841717,"338 SAMFORD VILLAGE COURT, SUITE 100",AUBURN,AL,36830,01D2311488,2025-09-10,Compliance,0,1400,,unspecified,POL,21,physician_office,False
ALABAMA SKIN CANCER & AESTHETIC CENTER,,2053790900,1360 MONTGOMERY HIGHWAY STE 114,VESTAVIA HILLS,AL,35216,01D2316463,2025-11-21,Compliance,0,500,,unspecified,POL,21,physician_office,False
"SHERROD FAMILY MEDICAL CLINIC, LLC",,2053314369,907 31ST ST E STE-A,TUSCALOOSA,AL,35405,01D2316840,2025-01-14,Accreditation,0,0,,unspecified,POL,21,physician_office,False
CAHABA DERMATOLOGY & SKIN HEALTH,,2052147546,"3965 CROSSHAVEN DR, SUITE 113",VESTAVIA,AL,35243,01D2317368,2025-01-23,Accreditation,0,0,,unspecified,POL,21,physician_office,False
"HELMS HEALTHCARE, INC",,2054171777,131 FLOREY STREET,VINCENT,AL,35178,01D2320463,2025-10-01,Compliance,0,1000,,unspecified,POL,21,physician_office,False
"LAURA LEE TAYLOR, MD, LLC",,2568286766,1671 WINCHESTER RD NE,HUNTSVILLE,AL,35811,01D2323181,2025-05-02,Accreditation,0,0,,unspecified,POL,21,physician_office,False
FERTILITY INSTITUTE OF NORTH ALABAMA,,2562179613,20 HUGHES RD,MADISON,AL,35758,01D2325634,2025-06-17,Accreditation,0,0,,unspecified,POL,21,physician_office,False
BHMG-OBSTETRICS AND GYNECOLOGY,,2053971286,"2006 BROOKWOOD MEDICAL CENTER DRIVE, SUITE 600",BIRMINGHAM,AL,35209,01D2329263,2025-08-26,Accreditation,0,0,,unspecified,POL,21,physician_office,False
CRESTWOOD MEDICAL GROUP OBGYN,,2564294281,4810 WHITESPORT DRIVE STE 100,HUNTSVILLE,AL,35801,01D2330551,2025-09-18,Accreditation,0,0,,unspecified,POL,21,physician_office,False
SEXUAL HEALTH CLINIC,,2059308310,1813 6TH AVENUUE SOUTH,BIRMINGHAM,AL,35233,01D2338744,2026-02-17,Accreditation,0,0,,unspecified,POL,22,other_practitioner,False
"ALASKA UROLOGY, LLC",,9075633103,"3841 PIPER STREET, SUITE T300",ANCHORAGE,AK,99508,02D0640642,2025-01-13,Compliance,0,16500,,unspecified,POL,21,physician_office,False
BARTLETT FAMILY MEDICINE,,9077892910,10301 GLACIER HWY,JUNEAU,AK,99801,02D0641358,2025-04-02,Compliance,0,57983,,unspecified,POL,21,physician_office,False
VALLEY MEDICAL CARE,,9075862434,1801 SALMON CREEK LANE,JUNEAU,AK,99801,02D0641380,2025-12-04,Compliance,0,113136,,unspecified,POL,21,physician_office,False
KATMAI ONCOLOGY GROUP,,9075620321,"3851 PIPER STREET, SUITE U340",ANCHORAGE,AK,99508,02D0869756,2025-11-10,Compliance,0,50650,,unspecified,POL,21,physician_office,False
WOMEN'S CARE OF ALASKA,,9072792273,2741 DEBARR ROAD SUITE C205,ANCHORAGE,AK,99508,02D0919172,2025-10-08,Compliance,0,1945,,unspecified,POL,21,physician_office,False
FORTSON DERMATOLOGY & SKIN CARE CENTER,,9075633204,"2401 E 42ND AVENUE, SUITE 301",ANCHORAGE,AK,99508,02D0931068,2025-08-29,Compliance,0,380,,unspecified,POL,21,physician_office,False
ORTHOALASKA,,9075621234,17101 SNOWMOBILE LANE STE 102,EAGLE RIVER,AK,99577,02D0943068,2025-08-08,Compliance,0,3611,,unspecified,POL,21,physician_office,False
"HILLSIDE FAMILY MEDICINE, LLC",,9073440200,"9220 LAKE OTIS PKWY, SUITE 5A",ANCHORAGE,AK,99507,02D0953045,2025-10-29,Compliance,0,78096,,unspecified,POL,21,physician_office,False
MOUNTAIN WEST DERM BLACKHART PLLC,,9076468500,"188 W NORTHERN LIGHTS BLVD, STE 800",ANCHORAGE,AK,99503,02D1009028,2025-04-10,Compliance,0,1185,,unspecified,POL,21,physician_office,False
DERMATOLOGY AND SKIN CANCER CLINIC OF ALASKA PC,,9072627546,180 E BELUGA AVE,SOLDOTNA,AK,99669,02D1009601,2025-04-04,Compliance,0,185,,unspecified,POL,21,physician_office,False
"ALASKA UROLOGY, LLC",,9075633103,2490 S WOODWORTH LOOP # 401,PALMER,AK,99645,02D2085811,2025-06-11,Compliance,0,10000,,unspecified,POL,21,physician_office,False
MEDICAL NETWORK OF ALASKA,,9073579560,3765 E BLUE LUPINE DRIVE,WASILLA,AK,99654,02D2092701,2025-08-28,Compliance,2,1100,,unspecified,POL,21,physician_office,False
FAIRBANKS UROLOGY,,9073280989,1211 CUSHMAN ST,FAIRBANKS,AK,99701,02D2144657,2025-12-08,Compliance,0,20320,,unspecified,POL,21,physician_office,False
"RPS SHERGILL, MD PLLC",,9073574600,5401 E MAYFLOWER LANE,WASILLA,AK,99654,02D2176590,2025-08-13,Compliance,0,300,,unspecified,POL,21,physician_office,False
MEDICAL NETWORK OF ALASKA,,9073572332,3066 E MERIDIAN PARK LOOP,WASILLA,AK,99654,02D2305883,2025-05-01,Compliance,0,500,,unspecified,POL,21,physician_office,False
ORTHOALASKA,,9078645025,3125 E MERIDIAN PARK LOOP SUITE 150,WASILLA,AK,99654,02D2313671,2025-05-29,Compliance,0,1000,,unspecified,POL,21,physician_office,False
"NORTH PEAK HEALTH, LLC",,9077384236,"2525 C ST, STE 250",ANCHORAGE,AK,99503,02D2318474,2025-09-24,Compliance,0,1000,,unspecified,POL,21,physician_office,False
"ADVANCED FERTILITY OF ALASKA, LLC",,9074350555,"2665 E TUDOR ROAD, STE 400B",ANCHORAGE,AK,99507,02D2323781,2025-05-13,Accreditation,0,0,,unspecified,POL,21,physician_office,False
NORTHERN ARIZONA DERMATOLOGY CENTER PC,,9287745074,1490 TURQUOISE DRIVE,FLAGSTAFF,AZ,86001,03D0053373,2025-09-17,Compliance,0,11000,,unspecified,POL,21,physician_office,False
ALL DERMATOLOGY,,6022777686,4400 N 32ND ST SUITE 250,PHOENIX,AZ,85018,03D0526912,2025-02-19,Compliance,0,2271,,unspecified,POL,21,physician_office,False
ARIZONA CENTER FOR HEMATOLOGY AND ONCOLOGY,,6022306744,9250 N 3RD ST STE 3017,PHOENIX,AZ,85020,03D0527073,2025-05-12,Compliance,0,545,,unspecified,POL,21,physician_office,False
SOBEL FAMILY MEDICINE,,6029966668,4550 E BELL RD  #114,PHOENIX,AZ,85032,03D0527938,2025-01-09,Compliance,0,17482,,unspecified,POL,21,physician_office,False
"IRONWOOD PHYSICIANS, PC",,4806640261,690 E WARNER RD SUITE 119,GILBERT,AZ,85296,03D0528679,2025-05-15,Compliance,0,1200,,unspecified,POL,21,physician_office,False
SKIN CANCER SPECIALISTS LTD,,4808355532,2250 W SOUTHERN AVE SUITE 102,MESA,AZ,85202,03D0528759,2025-11-13,Compliance,0,3717,,unspecified,POL,21,physician_office,False
"ALTA DERMATOLOGY GROUP, LTD DBA ALTA DERMATOLOGY",,4809812888,"130 S 63RD ST, BLDG 3, STE 114",MESA,AZ,85206,03D0529113,2025-12-09,Compliance,0,960,,unspecified,POL,21,physician_office,False
AAP DERMATOLOGY & COSMETIC SURGERY,,4809249235,"3940 E UNIVERSITY DR, STE #1",MESA,AZ,85205,03D0529436,2026-02-24,Compliance,0,2012,,unspecified,POL,21,physician_office,False
"SOUTHWEST SKIN SPECIALISTS, LLC DBA",,6232150911,14155 N 83RD AVE STE 110,PEORIA,AZ,85381,03D0530924,2025-03-06,Compliance,0,30,,unspecified,POL,21,physician_office,False
ALL DERMATOLOGY,,6233767600,6320-A W UNION HILLS DR STE 210,GLENDALE,AZ,85308,03D0530945,2025-02-19,Compliance,0,2217,,unspecified,POL,21,physician_office,False
US DERMATOLOGY PARTNERS DBA,,6239723992,9000 W THUNDERBIRD RD STE 210,PEORIA,AZ,85381,03D0531627,2026-02-17,Compliance,0,1100,,unspecified,POL,21,physician_office,False
TUCSON DERMATOLOGY,,5208864199,"6565 E CARONDELET DR, STE 145",TUCSON,AZ,85710,03D0532209,2026-01-27,Compliance,0,1925,,unspecified,POL,21,physician_office,False
PIMA DERMATOLOGY PC,,5207957729,5150 EAST GLENN STREET,TUCSON,AZ,85712,03D0532932,2026-01-27,Compliance,0,976,,unspecified,POL,21,physician_office,False
"FOREFRONT DERMATOLOGY, SC DBA ARIZONA",,9287775802,2820 GLASSFORD HILL RD #107,PRESCOTT VALLEY,AZ,86314,03D0533930,2025-12-04,Compliance,0,550,,unspecified,POL,21,physician_office,False
SAGUARO DERMATOLOGY,,4808209774,2150 S DOBSON RD STE 1,MESA,AZ,85202,03D0662724,2025-03-13,Compliance,0,2000,,unspecified,POL,21,physician_office,False
ASSOCIATES IN DERMATOLOGY CARE DBA,,4805961110,"11000 N SCOTTSDALE RD, STE 120",SCOTTSDALE,AZ,85254,03D0666037,2025-01-16,Compliance,0,200,,unspecified,POL,21,physician_office,False
"ARIZONA SPECIALIZED GYNECOLOGY, LLC",,6022651112,300 W CLARENDON AVE STE 100,PHOENIX,AZ,85013,03D0679853,2025-08-07,Compliance,0,1000,,unspecified,POL,21,physician_office,False
HONORHEALTH CANCER CARE,,6232387610,3621 N WELLS FARGO AVENUE,SCOTTSDALE,AZ,85251,03D0680709,2025-04-23,Compliance,0,8350,,unspecified,POL,21,physician_office,False
ARIZONA DERMATOLOGY - PARADISE VALLEY,,6029963050,"4835 E CACTUS RD, STE 155",SCOTTSDALE,AZ,85254,03D0687900,2025-09-05,Compliance,0,2000,,unspecified,POL,21,physician_office,False
FERTILITY TREATMENT CENTER,,4808312445,"2155 E CONFERENCE DR,  SUITE 115",TEMPE,AZ,85284,03D0692832,2025-06-10,Compliance,0,2865,,unspecified,POL,21,physician_office,False
"ASSOCIATED DERMATOLOGISTS, PC",,5202908555,"6296 E GRANT RD, STE 180",TUCSON,AZ,85712,03D0697872,2025-04-18,Compliance,0,350,,unspecified,POL,21,physician_office,False
ALLIANCE DERMATOLOGY & MOHS CENTER,,6029710268,4045 E BELL RD STE #125,PHOENIX,AZ,85032,03D0705498,2025-09-17,Compliance,0,2000,,unspecified,POL,21,physician_office,False
ARIZONA DERMATOLOGY-NORTHERN,,6022771449,"2224 W NORTHERN AVE, #D300",PHOENIX,AZ,85021,03D0716825,2025-09-05,Compliance,0,500,,unspecified,POL,21,physician_office,False
PEDIATRIC ASSOCIATES PC,,6028611611,7720 N 16TH ST #110,PHOENIX,AZ,85020,03D0718167,2025-02-19,Compliance,0,1500,,unspecified,POL,21,physician_office,False
HONORHEALTH CANCER CARE,,6232387490,15000 N 83RD AVE STE 300,PEORIA,AZ,85381,03D0861861,2025-07-03,Compliance,0,31200,,unspecified,POL,21,physician_office,False
MARC EPSTEIN DO & RICHARD HOSHAW MD,,5208818161,2375 NORTH WYATT DRIVE SUITE 109,TUCSON,AZ,85712,03D0867554,2026-02-12,Compliance,0,1500,,unspecified,POL,21,physician_office,False
SOUTHEAST VALLEY GASTROENTEROLOGY,,4808552023,2745 S ALMA SCHOOL RD STE 2,CHANDLER,AZ,85286,03D0882422,2026-01-05,Compliance,0,10000,,unspecified,POL,21,physician_office,False
"ARIZONA DESERT DERMATOLOGY AND SURGERY, PC",,9284533332,2091 N SMOKE TREE AVE SUITE 103,LAKE HAVASU CITY,AZ,86403,03D0890458,2025-09-30,Compliance,0,11000,,unspecified,POL,21,physician_office,False
CLEAR DERMATOLOGY & AESTHETICS CENTER,,4803981550,8841 E BELL RD STE 201,SCOTTSDALE,AZ,85260,03D0916496,2025-03-12,Compliance,0,317,,unspecified,POL,21,physician_office,False
ENGLISH DERMATOLOGY,,4807066580,"15215 S 48TH ST, STE 120",PHOENIX,AZ,85044,03D0928372,2025-06-06,Compliance,0,565,,unspecified,POL,21,physician_office,False
EPIPHANY DERMATOLOGY,,5204581505,1916 PASEO SAN LUIS,SIERRA VISTA,AZ,85635,03D0930456,2026-01-22,Compliance,0,356,,unspecified,POL,21,physician_office,False
THOMAS DERMATOLOGY,,7024305333,1801 MESQUITE AVE,LAKE HAVASU CITY,AZ,86403,03D0930898,2026-01-07,Compliance,0,360,,unspecified,POL,21,physician_office,False
ALLIANCE DERMATOLOGY & MOHS CENTER,,6235841325,"14506 W GRANITE VALLEY DR, STE 220",SUN CITY WEST,AZ,85375,03D0940907,2025-03-06,Compliance,0,300,,unspecified,POL,21,physician_office,False
ARIZONA ENDOCRINOLOGY CENTER PLC,,6024399000,15640 N 28TH DR,PHOENIX,AZ,85053,03D0942072,2025-06-25,Compliance,0,1600,,unspecified,POL,21,physician_office,False
THOMAS DERMATOLOGY,,7024305333,1815 N STOCKTON HILL RD,KINGMAN,AZ,86401,03D0948677,2025-05-06,Compliance,0,100,,unspecified,POL,21,physician_office,False
SPECIALISTS IN DERMATOLOGY PLLC,,5203823330,2732 N ALVERNON WAY,TUCSON,AZ,85712,03D0951216,2025-06-25,Compliance,0,3500,,unspecified,POL,21,physician_office,False
SOUTHWEST SKIN SPECIALISTS,,6024941817,11130 N TATUM BLVD #I-100,PHOENIX,AZ,85028,03D0955419,2025-07-22,Compliance,0,950,,unspecified,POL,21,physician_office,False
"EPIPHANY DERMATOLOGY OF ARIZONA, LLC",,6234873003,"7767 W DEER VALLEY RD, STE #140",PEORIA,AZ,85382,03D0957147,2025-10-16,Compliance,0,1900,,unspecified,POL,21,physician_office,False
"PINNACLE DERMATOLOGY, SC",,8157448554,13640 N 99TH AVE STE 300,SUN CITY,AZ,85351,03D0963550,2026-01-20,Compliance,0,1600,,unspecified,POL,21,physician_office,False
ARIZONA  ARTHRITIS & RHEUMATOLOGY ASSOCIATES,,4806266624,5681 W BEVERLY LANE,GLENDALE,AZ,85306,03D0969376,2025-02-24,Compliance,0,49010,,unspecified,POL,21,physician_office,False
MICHAEL J HUETHER MD PC,,5208873333,5980 N LA CHOLLA BLVD,TUCSON,AZ,85741,03D0970146,2025-02-11,Compliance,0,1050,,unspecified,POL,21,physician_office,False
ARIZONA DERMATOLOGY - SHOW LOW,,9285372550,"1500 S WHITE MOUNTAIN ROAD, SUITE 401",SHOW LOW,AZ,85901,03D0974359,2025-01-14,Compliance,0,200,,unspecified,POL,21,physician_office,False
"SOUTHWEST SKIN SPECIALISTS, LLC DBA",,6237609449,"14537 W INDIAN SCHOOL RD, STE 700",GOODYEAR,AZ,85395,03D0975935,2025-05-20,Compliance,0,3597,,unspecified,POL,21,physician_office,False
ADVANCED FERTILITY CARE OF TUCSON,,4808742229,4518 E CAMP LOWELL DRIVE,TUCSON,AZ,85712,03D0978674,2025-11-04,Compliance,0,5250,,unspecified,POL,21,physician_office,False
INTERNAL MEDICINE OF ARIZONA PC,,6025221900,"4840 E INDIAN SCHOOL ROAD, STE 101",PHOENIX,AZ,85018,03D0981265,2025-08-15,Compliance,2,52300,,unspecified,POL,21,physician_office,False
"ARIZONA UROLOGY SPECIALISTS, LLC - TPK",,6022221857,17300 N PERIMETER STE 220,SCOTTSDALE,AZ,85255,03D0991526,2025-01-09,Compliance,0,592,,unspecified,POL,21,physician_office,False
ARIZONA DERMATOLOGY-MESA,,4808440510,6644 E BASELINE RD STE 102,MESA,AZ,85206,03D0992206,2026-03-12,Compliance,0,1020,,unspecified,POL,21,physician_office,False
"RICHARD L AVERITTE, JR PLLC",,4805560446,20401 N 73RD ST SUITE 230,SCOTTSDALE,AZ,85255,03D1000791,2025-11-05,Compliance,0,100,,unspecified,POL,21,physician_office,False
NADC COTTONWOOD,,9286399596,450 S WILLARD ST STE 115,COTTONWOOD,AZ,86326,03D1000963,2025-06-03,Compliance,0,250,,unspecified,POL,21,physician_office,False
ALL DERMATOLOGY,,6235003901,14239 W BELL RD STE 101,SURPRISE,AZ,85374,03D1002763,2025-08-20,Compliance,0,1090,,unspecified,POL,21,physician_office,False
KEVIN A FUCIARELLI MD PC,,4805137047,10615 N HAYDEN RD  C-102,SCOTTSDALE,AZ,85260,03D1004425,2025-07-23,Compliance,0,1100,,unspecified,POL,21,physician_office,False
CAMELBACK DERMATOLOGY & SKIN SURGERY,,6029547546,4512 NORTH 40TH ST,PHOENIX,AZ,85018,03D1011584,2025-11-19,Compliance,0,1200,,unspecified,POL,21,physician_office,False
CAMP LOWELL MEDICAL SPECIALISTS,,5205479700,3190 N SWAN RD,TUCSON,AZ,85712,03D1018983,2025-02-27,Compliance,0,550,,unspecified,POL,21,physician_office,False
"RONALD M MANN, MD, PC DBA CATALINA DERMATOLOGY",,5205298883,7355 E TANQUE VERDE,TUCSON,AZ,85715,03D1026009,2025-07-24,Compliance,0,650,,unspecified,POL,21,physician_office,False
"PALO VERDE HEMATOLOGY ONCOLOGY, LTD",,4809411211,7373 N SCOTTSDALE RD BLDG E-100,SCOTTSDALE,AZ,85251,03D1026042,2025-05-16,Compliance,0,9500,,unspecified,POL,21,physician_office,False
PALO VERDE HEMATOLOGY ONCOLOGY,,6234788091,"9250 W THOMAS RD, STE 150",PHOENIX,AZ,85037,03D1032321,2025-08-15,Compliance,0,9500,,unspecified,POL,21,physician_office,False
ADVANCED DESERT DERMATOLOGY,,6239776700,"9191 W THUNDERBIRD RD, STE D-101",PEORIA,AZ,85381,03D1037447,2025-07-03,Compliance,0,340,,unspecified,POL,21,physician_office,False
"FOREFRONT DERMATOLOGY, SC DBA ARIZONA",,9286393387,203 S CANDY LANE #14A,COTTONWOOD,AZ,86326,03D1048558,2026-03-19,Compliance,0,1000,,unspecified,POL,21,physician_office,False
"FOREFRONT DERMATOLOGY, SC DBA ARIZONA",,9287775800,820 AINSWORTH DR STE A,PRESCOTT,AZ,86301,03D1048563,2026-03-19,Compliance,0,1000,,unspecified,POL,21,physician_office,False
HONORHEALTH CANCER CARE,,6029382848,"14674 W MOUNTAIN VIEW BLVD, #105",SURPRISE,AZ,85374,03D1051928,2025-05-28,Compliance,0,44796,,unspecified,POL,21,physician_office,False
ARIZONA DERMATOLOGY-APACHE JUNCTION,,4806714086,2430 W APACHE TRAIL STE 5,APACHE JUNCTION,AZ,85120,03D1062136,2025-10-17,Compliance,0,96,,unspecified,POL,21,physician_office,False
LA PEAU DERMATOLOGY,,4803962300,6465 E SOUTHERN AVE STE 101,MESA,AZ,85206,03D1063369,2025-10-17,Compliance,0,100,,unspecified,POL,21,physician_office,False
