name,domain,phone,address,city,state,zip,clia_number,certified_at,certificate_type,site_count,test_volume,classification_codes,segments,lab_type,cms_facility_type_code,cms_facility_type_name,russian_candidate
"CSL PLASMA, INC.",,9154554250,4820 WOODROW BEAN TRANSMOUNTAIN DR,EL PASO,TX,79924,45D2226693,2025-09-15,Compliance,0,30000,,unspecified,OTHER,29,other,False
"BIOLIFE PLASMA SERVICES, LP",,2142101245,8061 S HAMPTON RD,DALLAS,TX,75232,45D2229786,2025-03-04,Compliance,0,35000,,unspecified,OTHER,29,other,False
"CSL PLASMA, INC",,3614654293,3613 N NAVARRO STREET,VICTORIA,TX,77901,45D2230734,2026-02-16,Compliance,0,45042,,unspecified,OTHER,29,other,False
CSL PLASMA,,7373274487,2800 S IH 35 SUITE 210,ROUND ROCK,TX,78681,45D2239722,2026-01-06,Compliance,0,30000,,unspecified,OTHER,29,other,False
"BIOLIFE PLASMA SERVICES, LP",,6823504499,4620 BRYANT IRVIN RD STE 516,FORT WORTH,TX,76132,45D2249485,2025-02-28,Compliance,0,33722,,unspecified,OTHER,29,other,False
BIOLIFE PLASMA SERVICES L.P.,,2542513047,875 W CENTRAL TEXAS EXPY,HARKER HEIGHTS,TX,76548,45D2258316,2025-02-11,Compliance,0,35000,,unspecified,OTHER,29,other,False
TEXAS TECH ORAL PATHOLOGY,,9152154050,"137 RICK FRANCIS ST, MSB II, 3RD FLOOR",EL PASO,TX,79905,45D2258573,2025-02-24,Compliance,0,300,,unspecified,OTHER,29,other,False
BAYLOR SCOTT & WHITE SURGICARE CENTENNIAL,,9725260320,4401 COIT RD SUITE 100,FRISCO,TX,75035,45D2260983,2025-05-13,Compliance,0,52,,unspecified,OTHER,29,other,False
BIOLIFE PLASMA SERVICES L.P.,,2545232018,2329 MARKET PLACE DR,WACO,TX,76711,45D2262092,2025-02-12,Compliance,0,35000,,unspecified,OTHER,29,other,False
BIOLIFE PLASMA SERVICES LP,,9032523440,2531 JUDSON RD  STE 101,LONGVIEW,TX,75605,45D2268666,2025-04-23,Compliance,0,35000,,unspecified,OTHER,29,other,False
"EPIPHANY DERMATOLOGY, PA",,2544249127,913 CARRIAGE WAY,SOUTHLAKE,TX,76092,45D2269669,2025-09-08,Compliance,0,19500,,unspecified,OTHER,29,other,False
BIOLIFE PLASMA SERVICES LP,,2818004531,3020 KIRBY DR,PEARLAND,TX,77584,45D2278144,2025-01-10,Compliance,0,35000,,unspecified,OTHER,29,other,False
BIOLIFE PLASMA SERVICES LP,,2816570120,4400 NORTH FWY #H100,HOUSTON,TX,77022,45D2278338,2025-02-24,Compliance,0,35000,,unspecified,OTHER,29,other,False
UNIVERSITY OF TEXAS MEDICAL BRANCH DEPARTMENT OF,,5124840296,"2660 GULF FREEWAY SOUTH, ENTRANCE A, SUITE 14",LEAGUE CITY,TX,77573,45D2281129,2025-05-23,Compliance,0,1500,,unspecified,OTHER,29,other,False
"BIOLIFE PLASMA SERVICES, LP",,2542610848,3366B JOHN KNOX DR,ABILENE,TX,79606,45D2284658,2025-10-22,Compliance,0,35000,,unspecified,OTHER,29,other,False
BIOLIFE PLASMA SERVICES L.P.,,2542675740,5047 INDIANA AVE,LUBBOCK,TX,79413,45D2290105,2026-02-24,Compliance,0,35000,,unspecified,OTHER,29,other,False
"BIOLIFE PLASMA SERVICES, LP",,4307030766,4436 DOWLEN RD  STE 101,BEAUMONT,TX,77706,45D2290280,2025-08-07,Compliance,0,35000,,unspecified,OTHER,29,other,False
BIOLIFE PLASMA SERVICES L.P.,,2545050418,3817 S GENERAL BRUCE DR,TEMPLE,TX,76502,45D2291537,2026-02-10,Compliance,0,35000,,unspecified,OTHER,29,other,False
"QOROS CLEAR LAKE SURGERY CENTER, LLC",,8322320550,"1240 CLEAR LAKE CITY BLVD, STE 100",HOUSTON,TX,77062,45D2296675,2025-12-17,Compliance,0,2200,,unspecified,OTHER,02,ambulatory_surgery_center,False
"KAMADA PLASMA, LLC HOUSTON-UVALDE",,3466412212,13311 EAST FREEWAY,HOUSTON,TX,77015,45D2306584,2025-01-24,Compliance,0,17000,,unspecified,OTHER,29,other,False
ABO PLASMA LAREDO LLC,,6825970056,1002 GRANT ST LAREDO,LAREDO,TX,78040,45D2308239,2025-12-17,Compliance,0,1000,,unspecified,OTHER,29,other,False
QUESTDIAGNOSTICS-CCBD-BURLESON CRL,,9729163577,11801 SOUTH FREEWAY SUITE 101,BURLESON,TX,76028,45D2312244,2025-08-27,Compliance,0,20672,,unspecified,OTHER,29,other,False
QUESTDIAGNOSTICS-CCBD-GRANBURY CRL,,8179645469,223 S. MORGAN ST,GRANBURY,TX,76048,45D2312245,2025-06-18,Compliance,0,4992,,unspecified,OTHER,29,other,False
QUESTDIAGNOSTICS-CCBD-WEATHERFORD CRL,,6824421549,920 SANTA FE DR,WEATHERFORD,TX,76086,45D2312246,2025-08-26,Compliance,0,17884,,unspecified,OTHER,29,other,False
QUESTDIAGNOSTICS-CCBD-ARLINGTON CRL,,4699349814,515 W.MAYFIELD RD SUITE 201,ARLINGTON,TX,76014,45D2312248,2025-06-02,Compliance,0,13128,,unspecified,OTHER,29,other,False
BIOLIFE PLASMA SERVICES LP,,3467880634,7227 S NEW BRAUNFELS AVE,SAN ANTONIO,TX,78223,45D2313621,2025-05-29,Compliance,0,28235,,unspecified,OTHER,29,other,False
BIOLIFE PLASMA SERVICES LP,,4693137322,8676 STATE HIGHWAY 121 STE 100,MCKINNEY,TX,75070,45D2318169,2025-11-04,Compliance,0,35000,,unspecified,OTHER,29,other,False
"KAMADA PLASMA, LLC SAN ANTONIO - CASTROVILLE",,2104417100,803 CASTROVILLE,SAN ANTONIO,TX,78237,45D2318515,2025-10-21,Compliance,0,17000,,unspecified,OTHER,29,other,False
TEXAS MEDCLINIC KYLE,,3374654600,19055 INTERSTATE 35,KYLE,TX,78640,45D2318865,2025-02-19,Accreditation,0,0,,unspecified,OTHER,29,other,False
"PLASMASHARE, INC",,9093866822,8802 ALAMEDA AVE.,EL PASO,TX,79907,45D2319005,2025-11-18,Compliance,0,2600,,unspecified,OTHER,29,other,False
HOUSTON METHODIST SURGERY CENTER-BELLAIRE,,3463562001,4460 BISSONNET ST. STE 300,BELLAIRE,TX,77401,45D2320994,2025-03-27,Accreditation,0,0,,unspecified,OTHER,02,ambulatory_surgery_center,False
TEXAS MEDCLINIC LIVINGSTON,,3374654600,1615 WEST CHURCH STREET,LIVINGSTON,TX,77351,45D2321036,2025-03-28,Accreditation,0,0,,unspecified,OTHER,29,other,False
TEXAS MEDCLINIC LUFKIN,,3374654600,2132 S 1ST STREET,LUFKIN,TX,75901,45D2321038,2025-03-28,Accreditation,0,0,,unspecified,OTHER,29,other,False
TEXAS MEDCLINIC NACOGDOCHES,,3374654600,4909 NORTH STREET,NACOGDOCHES,TX,75965,45D2321040,2025-03-28,Accreditation,0,0,,unspecified,OTHER,29,other,False
TEXAS MEDCLINIC NEW CANEY,,3374654600,20304 US HWY 59 SUITE D,NEW CANEY,TX,77357,45D2321042,2025-03-28,Accreditation,0,0,,unspecified,OTHER,29,other,False
BIOLIFE PLASMA SERVICES LP,,2818675847,19744 INTERSTATE 45,SPRING,TX,77373,45D2321086,2025-07-23,Compliance,0,35000,,unspecified,OTHER,29,other,False
TEXAS MEDCLINIC SPRING,,3374654600,25118 GROGANS MILL RD,SPRING,TX,77380,45D2321751,2025-04-09,Accreditation,0,0,,unspecified,OTHER,29,other,False
TEXAS MEDCLINIC CONROE,,3374654600,17002 GLENEAGLE DR S,CONROE,TX,77385,45D2321753,2025-04-09,Accreditation,0,0,,unspecified,OTHER,29,other,False
BIOLIFE PLASMA SERVICES LP.,,7372275557,1103 RIVERY BLVD. STE 270,GEORGETOWN,TX,78628,45D2322490,2026-03-11,Compliance,0,35000,,unspecified,OTHER,29,other,False
TEXAS MEDCLINIC MANOR,,5126438164,10104 US-290,MANOR,TX,78653,45D2324930,2025-06-03,Accreditation,0,0,,unspecified,OTHER,29,other,False
BIOLIFE PLASMA SERVICES LP,,2542332376,9785 FM 1960 BYPASS RD W,HUMBLE,TX,77338,45D2327247,2025-12-16,Compliance,0,35000,,unspecified,OTHER,29,other,False
"SHIRE MIDWIFERY, THE",,9362793783,211 FLORENCE ST,TOMBALL,TX,77375,45D2329353,2025-08-27,Accreditation,0,0,,unspecified,OTHER,29,other,False
TEXAS MEDCLINIC BRUSHY CREEK,,3374654600,16191 RANCH RD 620,AUSTIN,TX,78717,45D2329870,2025-09-08,Accreditation,0,0,,unspecified,OTHER,29,other,False
TEXAS MEDCLINIC BEE CAVE,,3374654600,14426 STATE HWY 71,AUSTIN,TX,78739,45D2333770,2025-11-11,Accreditation,0,0,,unspecified,OTHER,29,other,False
HOLLADAY CLINIC,,8018716400,6272 S HIGHLAND DR,MURRAY,UT,84121,46D0524216,2026-02-05,Compliance,0,15887,,unspecified,OTHER,29,other,False
INTERMOUNTAIN PARK CITY INSTACARE,,4356497640,1750 SIDEWINDER DRIVE,PARK CITY,UT,84060,46D0681306,2025-07-28,Compliance,0,9638,,unspecified,OTHER,29,other,False
WEST JORDAN CLINIC - INSTACARE,,8018402020,2655 W 9000 S,W JORDAN,UT,84088,46D0933827,2025-06-19,Compliance,0,24556,,unspecified,OTHER,29,other,False
UNIVERSITY OF UTAH GENOME DEPOT,,8015855606,15 N 2030 E,SALT LAKE CITY,UT,84112,46D1010280,2026-01-07,Compliance,0,3,,unspecified,OTHER,29,other,False
SARATOGA SPRINGS CLINIC - INSTACARE,,8013415200,354 CROSSROADS BLVD,SARATOGA SPRINGS,UT,84045,46D1035598,2025-08-20,Compliance,0,5802,,unspecified,OTHER,29,other,False
UNIVERSITY OF UTAH SCHOOL OF DENTISTRY,,8015870826,530 S WAKARA WAY,SALT LAKE CITY,UT,84108,46D2088977,2025-12-04,Compliance,0,4300,,unspecified,OTHER,29,other,False
BIOLIFE PLASMA SERVICES LP,,3858810353,168 EAST UNIVERSITY PARKWAY,OREM,UT,84058,46D2297526,2025-10-23,Compliance,0,43166,,unspecified,OTHER,29,other,False
FALCON RIDGE RANCH,,4356355260,633 UTAH 9,VIRGIN,UT,84779,46D2332396,2025-10-20,Accreditation,0,0,,unspecified,OTHER,26,school_student_health,False
"HAEMATOLOGIC TECHNOLOGIES, LLC",,8028781777,57 RIVER RD,ESSEX JUNCTION,VT,05452,47D2077592,2025-11-25,Compliance,0,500,,unspecified,OTHER,16,industrial,False
PATIENT FIRST-GENITO,,8047446310,11020 HULL STREET RD,MIDLOTHIAN,VA,23112,49D0226367,2025-06-25,Compliance,0,48762,,unspecified,OTHER,29,other,False
PATIENT FIRST - HOLLAND ROAD - VIRGINIA REGION,,7578212710,3432 HOLLAND ROAD,VIRGINIA BEACH,VA,23452,49D0228735,2025-07-15,Compliance,0,9096,,unspecified,OTHER,29,other,False
"VCU DENTAL CARE, ORAL DIAGNOSTIC SERVICES",,8048281778,520 NORTH 12TH STREET ROOM 315,RICHMOND,VA,23298,49D0661169,2025-01-30,Compliance,0,7022,,unspecified,OTHER,29,other,False
PATIENT FIRST - INDIAN RIVER,,7574242490,5486 INDIAN RIVER RD,VIRGINIA BEACH,VA,23464,49D0665312,2025-09-09,Compliance,0,42668,,unspecified,OTHER,29,other,False
PATIENT FIRST-GENERAL BOOTH-VIRGINIA REGION,,7577210512,1605 GENERAL BOOTH BLVD,VIRGINIA BEACH,VA,23454,49D0665314,2025-07-16,Compliance,0,9470,,unspecified,OTHER,29,other,False
STONY POINT SURGERY CENTER,,8047754500,8700 STONY POINT PARKWAY SUITE 100,RICHMOND,VA,23233,49D0998002,2025-04-29,Compliance,0,150,,unspecified,OTHER,02,ambulatory_surgery_center,False
KIDMED SOUTHSIDE,,8045925437,5021 CRAIG RATH BOULEVARD BUILDING - IV,MIDLOTHIAN,VA,23112,49D2015652,2025-03-13,Compliance,0,5400,,unspecified,OTHER,29,other,False
KIDMED MECHANICSVILLE,,8045595437,8356 BELL CREEK ROAD,MECHANICSVILLE,VA,23116,49D2074747,2025-11-07,Compliance,0,1440,,unspecified,OTHER,29,other,False
BON SECOURS MARYVIEW MEDICAL OUTPATIENT INFUSION,,7578866254,12720 MCMANUS BLVD SUITE 311,NEWPORT NEWS,VA,23602,49D2124964,2026-03-17,Compliance,0,3672,,unspecified,OTHER,29,other,False
WEST CREEK SURGERY CENTER,,8047754500,1630 WILKES RIDGE PARKWAY - SUITE 101,RICHMOND,VA,23235,49D2130477,2025-04-30,Compliance,0,150,,unspecified,OTHER,02,ambulatory_surgery_center,False
BIOLIFE PLASMA SERVICES LP,,8042983506,8702 STAPLES MILL ROAD,RICHMOND,VA,23228,49D2192122,2025-01-23,Compliance,0,35000,,unspecified,OTHER,29,other,False
CSL PLASMA INC,,5619123048,5724 HOPKINS ROAD   SUITE 6A,RICHMOND,VA,23234,49D2226211,2025-04-30,Compliance,0,30000,,unspecified,OTHER,29,other,False
VIRGINIA CARDIOVASCULAR SPECIALISTS,,8045284449,"8007 DISCOVERY DR, SUITE B",RICHMOND,VA,23229,49D2265914,2025-10-16,Compliance,0,6300,,unspecified,OTHER,02,ambulatory_surgery_center,False
BIOLIFE PLASMA SERVICES LP,,8044668617,4731 VALLEY VIEW BOULEVARD NW,ROANOKE,VA,24012,49D2281912,2025-07-17,Compliance,0,33897,,unspecified,OTHER,29,other,False
BIOLIFE PLASMA SERVICES LP,,8047595364,"798 SOUTHPARK BLVD, SUITE 34",COLONIAL HEIGHTS,VA,23834,49D2298319,2026-02-11,Compliance,0,35000,,unspecified,OTHER,29,other,False
ANNANDALE FERTILITY,,6312454410,"2810 OLD LEE HWY, SUITE 305",FAIRFAX,VA,22031,49D2302238,2026-03-25,Compliance,0,15,,unspecified,OTHER,29,other,False
BIOLIFE PLASMA SERVICES LP,,2762830167,701 BATTLEFIELD BLVD N UNIT 120,CHESAPEAKE,VA,23320,49D2316034,2025-06-25,Compliance,0,35000,,unspecified,OTHER,29,other,False
"NORTHERN VIRGINIA HEART & VASCULAR CENTER, LLC",,7036377275,13580 GROUPE DRIVE SUITE 100,WOODBRIDGE,VA,22192,49D2325382,2025-12-04,Compliance,0,100,,unspecified,OTHER,02,ambulatory_surgery_center,False
UWMC NORTHWEST OPMC POCT,,2066686100,10330 MERIDIAN AVE N,SEATTLE,WA,98133,50D2316913,2025-01-14,Compliance,0,1565,05,unspecified,OTHER,02,ambulatory_surgery_center,False
PACIFIC WELLNESS HOME VISIT LLC,,2064585983,108 UNION AVE,SNOHOMISH,WA,98290,50D2320692,2025-03-21,Accreditation,0,0,05,unspecified,OTHER,29,other,False
MULTICARE TACOMA GENERAL EMERGENCY DEPARTMENT,,5340312000,5900 STATE HIGHWAY 303 NE,BREMERTON,WA,98311,50D2324724,2025-05-30,Compliance,0,37236,05,unspecified,OTHER,29,other,False
WISH MEDICAL MOBILE CLINIC,,2088929474,1540 NE STADIUM WAY,PULLMAN,WA,99163,50D2325064,2025-06-05,Accreditation,0,0,05,unspecified,OTHER,19,mobile_lab,False
OVERLAKE MULTICARE EMERGENCY - LYNNWOOD,,4255697390,3011 196TH ST SW,LYNNWOOD,WA,98036,50D2330987,2025-09-24,Compliance,0,950,05,unspecified,OTHER,29,other,False
MULTICARE AUBURN MEDICAL CENTER BIRTH CENTER-PPMP,,2534030190,202 N DIVISION ST,AUBURN,WA,98001,50D2331981,2025-10-10,Accreditation,0,0,05,unspecified,OTHER,29,other,False
MULTICARE YAKIMA MEMORIAL HOSPITAL EMERGENCY,,2534031000,38 ADELYN WAY,UNION GAP,WA,98903,50D2332207,2025-10-15,Compliance,0,33212,05,unspecified,OTHER,29,other,False
MULTICARE DEACONESS HOSPITAL BIRTH CENTER PMMP,,5096035800,800 W 5TH AVE,SPOKANE,WA,99204,50D2332917,2025-10-27,Accreditation,0,0,05,unspecified,OTHER,29,other,False
"JENNIFER L HEUBERGER, ARNP, FNPC, MSCP",,2069726366,1320 MARKET STREET,KIRKLAND,WA,98033,50D2333187,2025-10-30,Accreditation,0,0,05,unspecified,OTHER,29,other,False
"DIGESTIVE HEALTH CLINIC, ENDOSCOPY CENTER, AND",,2066688400,10330 MERIDIAN AVE N STE 350,SEATTLE,WA,98133,50D2336375,2025-12-31,Accreditation,0,0,05,unspecified,OTHER,29,other,False
MULTICARE TACOMA GENERAL HOSPITAL,,2534030190,315 MARTIN LUTHER KING JR WAY,TACOMA,WA,98405,50D2338063,2026-02-04,Accreditation,0,0,05,unspecified,OTHER,29,other,False
THE CENTERS FOR VULVOVAGINAL DISORDERS,,5642418858,701 COLUMBIA ST #111,CAMAS,WA,98607,50D2338660,2026-02-13,Accreditation,0,0,05,unspecified,OTHER,29,other,False
BUSY MOMS HEALTH CARE,,3042125663,1000 COOMBS FARM RD STE 106,MORGANTOWN,WV,26508,51D2339115,2026-02-24,Accreditation,0,0,,unspecified,OTHER,29,other,False
UW STEVENS POINT STUDENT HEALTH,,7153464306,"2050 FOURTH AVE, SUITE A",STEVENS POINT,WI,54481,52D0693080,2025-04-16,Compliance,0,2936,,unspecified,OTHER,26,school_student_health,False
MARQUETTE UNIVERSITY MEDICAL CLINIC,,4142887184,"525 N 16TH STREET, 2ND FLOOR, WR200K",MILWAUKEE,WI,53233,52D0706271,2025-11-04,Compliance,0,1031,,unspecified,OTHER,26,school_student_health,False
GHCSCW MADISON COLLEGE COMMUNITY CLINIC,,6084413501,"1705 HOFFMAN ST, SUITE 150",MADISON,WI,53704,52D2018716,2025-03-03,Compliance,0,665,,unspecified,OTHER,11,hmo,False
MARQUETTE UNIVERSITY,,4142885848,SCHROEDER HEALTH COMPLEX ROOM 267A,MILWAUKEE,WI,53233,52D2152949,2025-01-06,Compliance,0,5000,,unspecified,OTHER,29,other,False
"ADVANCED SURGICAL AND RESTORATIVE CARE, LLC",,7159301937,"1470 RIVERS EDGE TRL, STE B",ALTOONA,WI,54720,52D2266650,2025-03-12,Compliance,0,300,,unspecified,OTHER,02,ambulatory_surgery_center,False
BIOLIFE PLASMA SERVICES LP,,2628009905,5543 DURAND AVENUE,MOUNT PLEASANT,WI,53406,52D2311216,2025-01-23,Compliance,0,35000,,unspecified,OTHER,29,other,False
FOX VALLEY PATHOLOGISTS REMOTE SITE A,,9204542125,1855 HEDGEVIEW DRIVE,NEENAH,WI,54956,52D2312491,2025-10-06,Compliance,0,3800,,unspecified,OTHER,29,other,False
BIOLIFE PLASMA SERVICES LP,,3076345390,2009 BLUEGRASS CIRCLE,CHEYENNE,WY,82009,53D1007873,2025-11-12,Compliance,0,38585,,unspecified,OTHER,29,other,False
MOGEN BODY LAB,,9722561196,7 TUVAL ST,nan,FN,nan,99D1101256,2025-07-30,Compliance,0,5000,,unspecified,OTHER,29,other,False
